Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Hdop,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675698909.0623224,202,57311,57311,GPS1_Frame,42.33714166666667,-71.09032883333333,0.92,15.2,327797.1306303608,4689325.881658061,19,T
1675698910.0611873,203,57312,57312,GPS1_Frame,42.33714133333333,-71.09032900000001,0.92,15.0,327797.11598977406,4689325.844981461,19,T
1675698911.0601842,204,57313,57313,GPS1_Frame,42.337141,-71.09032900000001,1.1,14.8,327797.1150798906,4689325.807967332,19,T
1675698912.0612645,205,57314,57314,GPS1_Frame,42.33714066666666,-71.09032916666666,1.1,14.6,327797.10043930786,4689325.771290732,19,T
1675698913.0655482,206,57315,57315,GPS1_Frame,42.33714083333333,-71.09032900000001,1.1,14.4,327797.1146249488,4689325.789460267,19,T
1675698914.0598025,207,57316,57316,GPS1_Frame,42.33714133333333,-71.09032900000001,1.1,14.0,327797.11598977406,4689325.844981461,19,T
1675698915.0580897,208,57317,57317,GPS1_Frame,42.337141833333334,-71.09032916666666,1.1,13.5,327797.1036239004,4689325.900840182,19,T
1675698916.0610175,209,57318,57318,GPS1_Frame,42.337141833333334,-71.09032933333333,1.1,13.2,327797.08989319723,4689325.901177711,19,T
1675698917.0585918,210,57319,57319,GPS1_Frame,42.33714150000001,-71.09032950000001,1.1,13.0,327797.07525261247,4689325.864501113,19,T
1675698918.058242,211,57320,57320,GPS1_Frame,42.33714116666667,-71.09032966666668,1.1,12.7,327797.0606120276,4689325.827824512,19,T
1675698919.0612526,212,57321,57321,GPS1_Frame,42.33714083333333,-71.09032966666668,1.1,12.4,327797.0597021438,4689325.790810382,19,T
1675698920.062425,213,57322,57322,GPS1_Frame,42.337140500000004,-71.09033,1.1,12.2,327797.0313308573,4689325.754471313,19,T
1675698921.0587175,214,57323,57323,GPS1_Frame,42.33714,-71.09033016666667,1.1,12.0,327797.01623533,4689325.699287647,19,T
1675698922.0602121,215,57324,57324,GPS1_Frame,42.3371395,-71.0903305,1.1,11.8,327796.987409101,4689325.644441512,19,T
1675698923.0558765,216,57325,57325,GPS1_Frame,42.337140500000004,-71.09033116666666,1.1,11.4,327796.93521594803,4689325.756834016,19,T
1675698924.0572224,217,57326,57326,GPS1_Frame,42.33714066666666,-71.09033183333332,1.1,11.2,327796.88074808294,4689325.776691197,19,T
1675698925.06554,218,57327,57327,GPS1_Frame,42.33714066666666,-71.09033216666667,1.1,11.0,327796.8532866782,4689325.777366256,19,T
1675698926.064289,219,57328,57328,GPS1_Frame,42.33714066666666,-71.09033233333334,1.05,10.9,327796.8395559769,4689325.777703786,19,T
1675698927.062067,220,57329,57329,GPS1_Frame,42.33714066666666,-71.09033283333333,1.05,10.8,327796.79836387304,4689325.778716374,19,T
1675698928.062631,221,57330,57330,GPS1_Frame,42.33714116666667,-71.09033366666667,1.05,10.8,327796.73107519274,4689325.835925216,19,T
1675698929.0633137,222,57331,57331,GPS1_Frame,42.33714133333333,-71.0903345,1.13,10.8,327796.66287662764,4689325.856119929,19,T
1675698930.0612755,223,57332,57332,GPS1_Frame,42.33714150000001,-71.09033550000001,1.13,10.9,327796.58094736177,4689325.876652175,19,T
1675698931.0593889,224,57333,57333,GPS1_Frame,42.33714150000001,-71.09033633333334,1.13,11.0,327796.51229385415,4689325.878339824,19,T
1675698932.0591197,225,57334,57334,GPS1_Frame,42.337141,-71.09033716666666,1.13,11.2,327796.44227551797,4689325.824506281,19,T
1675698933.0622764,226,57335,57335,GPS1_Frame,42.33714,-71.09033766666667,1.13,11.5,327796.39835375245,4689325.714476484,19,T
1675698934.0570762,227,57336,57336,GPS1_Frame,42.3371395,-71.09033866666667,1.05,11.7,327796.314604708,4689325.660980473,19,T
1675698935.0619183,228,57337,57337,GPS1_Frame,42.33713866666667,-71.09033933333333,1.05,11.9,327796.2574071819,4689325.569795273,19,T
1675698936.060028,229,57338,57338,GPS1_Frame,42.33713850000001,-71.09034,1.05,12.2,327796.20202943083,4689325.552638331,19,T
1675698937.0583923,230,57339,57339,GPS1_Frame,42.337138833333334,-71.09034083333333,1.05,12.4,327796.1342858084,4689325.591340114,19,T
1675698938.0612378,231,57340,57340,GPS1_Frame,42.33713866666667,-71.09034150000001,1.05,12.7,327796.07890805503,4689325.5741831735,19,T
1675698939.0595722,232,57341,57341,GPS1_Frame,42.33713816666667,-71.09034216666667,1.05,12.9,327796.02262041427,4689325.520012104,19,T
1675698940.0645568,233,57342,57342,GPS1_Frame,42.33713733333334,-71.09034283333334,1.05,13.2,327795.9654228812,4689325.428826906,19,T
1675698941.053859,234,57343,57343,GPS1_Frame,42.337135833333335,-71.09034316666666,1.05,13.4,327795.9338669739,4689325.262938387,19,T
1675698942.0590932,235,57344,57344,GPS1_Frame,42.33713433333334,-71.0903435,1.05,13.5,327795.9023110635,4689325.0970498705,19,T
1675698943.0576706,236,57345,57345,GPS1_Frame,42.33713266666667,-71.09034366666667,1.05,13.7,327795.88403091196,4689324.912316755,19,T
1675698944.0605145,237,57346,57346,GPS1_Frame,42.33713083333334,-71.09034366666667,1.05,13.9,327795.87902651844,4689324.708739047,19,T
1675698945.0575128,238,57347,57347,GPS1_Frame,42.337128833333324,-71.09034316666666,1.05,14.1,327795.914759294,4689324.485641678,19,T
1675698946.058733,239,57348,57348,GPS1_Frame,42.337126166666664,-71.09034316666666,1.05,14.4,327795.90748017863,4689324.189528647,19,T
1675698947.0562027,240,57349,57349,GPS1_Frame,42.33712383333333,-71.09034316666666,1.05,14.6,327795.90111095295,4689323.930429744,19,T
1675698948.0506394,241,57350,57350,GPS1_Frame,42.33712166666666,-71.090343,1.13,14.8,327795.90892737766,4689323.689500374,19,T
1675698949.0554419,242,57351,57351,GPS1_Frame,42.337119666666666,-71.09034266666666,1.13,14.8,327795.930929456,4689323.466740539,19,T
1675698950.0636055,243,57352,57352,GPS1_Frame,42.337118,-71.09034266666666,1.05,14.9,327795.9263800108,4689323.281669894,19,T
1675698951.0599976,244,57353,57353,GPS1_Frame,42.33711616666666,-71.09034249999999,1.05,14.9,327795.93510632776,4689323.077754654,19,T
1675698952.058175,245,57354,57354,GPS1_Frame,42.33711483333333,-71.09034233333334,1.05,14.9,327795.945197479,4689322.929360607,19,T
1675698953.0567079,246,57355,57355,GPS1_Frame,42.337113833333326,-71.09034233333334,1.05,14.9,327795.94246781245,4689322.81831822,19,T
1675698954.059447,247,57356,57356,GPS1_Frame,42.337112499999996,-71.09034249999999,1.05,15.0,327795.9250975498,4689322.670599236,19,T
1675698955.0612526,248,57357,57357,GPS1_Frame,42.337111500000006,-71.09034249999999,1.05,15.1,327795.9223678832,4689322.55955685,19,T
1675698956.0593607,249,57358,57358,GPS1_Frame,42.33711033333334,-71.09034266666666,1.05,15.3,327795.90545256424,4689322.43034493,19,T
1675698957.0583048,250,57359,57359,GPS1_Frame,42.33710916666667,-71.090343,1.05,15.4,327795.87480653473,4689322.301470541,19,T
1675698958.0611222,251,57360,57360,GPS1_Frame,42.337108333333326,-71.09034333333334,1.05,15.5,327795.8450703933,4689322.2096102815,19,T
1675698959.059675,252,57361,57361,GPS1_Frame,42.33710766666666,-71.09034333333334,1.05,15.6,327795.84325061494,4689322.135582023,19,T
1675698960.0606773,253,57362,57362,GPS1_Frame,42.33710666666666,-71.0903435,1.05,15.8,327795.82679023885,4689322.024877168,19,T
1675698961.0644503,254,57363,57363,GPS1_Frame,42.33710583333333,-71.09034383333332,1.05,16.0,327795.79705409805,4689321.933016907,19,T
1675698962.0593822,255,57364,57364,GPS1_Frame,42.33710466666666,-71.090344,1.05,16.2,327795.78013877623,4689321.803804989,19,T
1675698963.0548656,256,57365,57365,GPS1_Frame,42.33710383333334,-71.09034383333332,1.05,16.4,327795.7915947621,4689321.710932136,19,T
1675698964.058303,257,57366,57366,GPS1_Frame,42.33710366666666,-71.09034366666667,1.05,16.5,327795.8048705268,4689321.692087539,19,T
1675698965.063824,258,57367,57367,GPS1_Frame,42.33710299999999,-71.09034333333334,1.05,16.7,327795.8305121674,4689321.617384219,19,T
1675698966.05955,259,57368,57368,GPS1_Frame,42.33710266666667,-71.09034316666666,1.05,16.8,327795.84333299,4689321.580032561,19,T
1675698967.0593648,260,57367,57367,GPS1_Frame,42.33710250000001,-71.09034316666666,1.05,16.8,327795.8428780455,4689321.561525497,19,T
1675698968.0583808,261,57368,57368,GPS1_Frame,42.33710216666667,-71.09034316666666,1.05,16.7,327795.8419681565,4689321.524511367,19,T
1675698969.0574672,262,57369,57369,GPS1_Frame,42.33710216666667,-71.090343,1.05,16.7,327795.85569886625,4689321.524173835,19,T
1675698970.0531633,263,57370,57370,GPS1_Frame,42.33710216666667,-71.09034283333334,1.05,16.6,327795.8694295759,4689321.523836304,19,T
1675698971.0586934,264,57371,57371,GPS1_Frame,42.33710233333333,-71.09034283333334,1.05,16.5,327795.8698845203,4689321.542343368,19,T
1675698972.0578468,265,57372,57372,GPS1_Frame,42.33710233333333,-71.090343,1.05,16.5,327795.85615381063,4689321.5426809,19,T
1675698973.0606287,266,57373,57373,GPS1_Frame,42.33710250000001,-71.09034316666666,1.05,16.4,327795.8428780455,4689321.561525497,19,T
1675698974.0568933,267,57374,57374,GPS1_Frame,42.33710299999999,-71.09034316666666,1.05,16.4,327795.84424287896,4689321.617046688,19,T
1675698975.0571797,268,57375,57375,GPS1_Frame,42.33710316666667,-71.09034333333334,1.05,16.3,327795.8309671119,4689321.635891285,19,T
1675698976.0627131,269,57376,57376,GPS1_Frame,42.33710333333333,-71.09034333333334,1.05,16.3,327795.8314220564,4689321.654398348,19,T
1675698977.0562775,270,57377,57377,GPS1_Frame,42.3371035,-71.0903435,1.05,16.2,327795.81814629165,4689321.673242943,19,T
1675698978.0568402,271,57378,57378,GPS1_Frame,42.3371035,-71.09034366666667,1.05,16.2,327795.8044155822,4689321.673580474,19,T
1675698979.0564759,272,57379,57379,GPS1_Frame,42.33710366666666,-71.090344,1.05,16.2,327795.77740910806,4689321.692762601,19,T
1675698980.0574257,273,57380,57380,GPS1_Frame,42.337104,-71.09034416666667,1.05,16.2,327795.76458828815,4689321.730114262,19,T
1675698981.0460458,274,57381,57381,GPS1_Frame,42.33710416666666,-71.09034416666667,1.05,16.2,327795.7650432329,4689321.748621326,19,T
1675698982.053231,275,57382,57382,GPS1_Frame,42.337104333333336,-71.090344,1.05,16.2,327795.7792288868,4689321.766790862,19,T
1675698983.055432,276,57383,57383,GPS1_Frame,42.337104333333336,-71.090344,1.05,16.2,327795.7792288868,4689321.766790862,19,T
1675698984.0561533,277,57384,57384,GPS1_Frame,42.33710416666666,-71.090344,1.05,16.2,327795.77877394215,4689321.748283795,19,T
1675698985.057897,278,57385,57385,GPS1_Frame,42.337104333333336,-71.09034366666667,1.05,16.1,327795.8066903053,4689321.7661158,19,T
1675698986.0551095,279,57386,57386,GPS1_Frame,42.33710466666666,-71.09034366666667,1.05,16.0,327795.80760019453,4689321.803129926,19,T
1675698987.0552342,280,57387,57387,GPS1_Frame,42.337105,-71.0903435,1.05,15.9,327795.8222407929,4689321.839806524,19,T
1675698988.0555925,281,57388,57388,GPS1_Frame,42.33710516666667,-71.09034316666666,1.05,15.7,327795.85015715763,4689321.857638525,19,T
1675698989.0579705,282,57389,57389,GPS1_Frame,42.33710516666667,-71.09034283333334,1.05,15.6,327795.8776185757,4689321.856963462,19,T
1675698990.0588393,283,57390,57390,GPS1_Frame,42.33710533333333,-71.09034249999999,1.05,15.5,327795.9055349403,4689321.874795466,19,T
1675698991.0529149,284,57391,57391,GPS1_Frame,42.33710550000001,-71.09034233333334,1.05,15.5,327795.9197205936,4689321.892965,19,T
1675698992.0488985,285,57392,57392,GPS1_Frame,42.33710583333333,-71.09034233333334,1.05,15.5,327795.92063048226,4689321.929979127,19,T
1675698993.0549698,286,57393,57393,GPS1_Frame,42.33710633333333,-71.09034216666667,1.05,15.4,327795.9357260241,4689321.98516279,19,T
1675698994.0526462,287,57394,57394,GPS1_Frame,42.337106999999996,-71.09034199999999,1.05,15.3,327795.95127651,4689322.058853516,19,T
1675698995.052121,288,57395,57395,GPS1_Frame,42.3371075,-71.09034183333333,1.05,15.3,327795.9663720514,4689322.114037179,19,T
1675698996.0573585,289,57396,57396,GPS1_Frame,42.33710800000001,-71.09034166666667,1.05,15.3,327795.9814675926,4689322.169220843,19,T
1675698997.0549722,290,57397,57397,GPS1_Frame,42.33710850000001,-71.09034150000001,1.05,15.4,327795.99656313355,4689322.2244045045,19,T
1675698998.0528643,291,57398,57398,GPS1_Frame,42.33710883333333,-71.09034116666666,1.05,15.5,327796.02493443835,4689322.260743572,19,T
1675698999.0513608,292,57399,57399,GPS1_Frame,42.33710916666667,-71.09034083333333,1.05,15.5,327796.05330574507,4689322.297082639,19,T
1675699000.053435,293,57400,57400,GPS1_Frame,42.3371095,-71.09034066666666,1.05,15.6,327796.06794634124,4689322.333759236,19,T
1675699001.050988,294,57401,57401,GPS1_Frame,42.33711016666666,-71.0903405,1.05,15.6,327796.0834968253,4689322.407449963,19,T
1675699002.0543718,295,57402,57402,GPS1_Frame,42.33711066666667,-71.09034033333334,1.05,15.7,327796.09859236504,4689322.462633627,19,T
1675699003.0543728,296,57403,57403,GPS1_Frame,42.337111166666666,-71.09034016666666,1.05,15.7,327796.11368790676,4689322.517817288,19,T
1675699004.0536697,297,57404,57404,GPS1_Frame,42.33711166666667,-71.09034016666666,1.05,15.7,327796.1150527385,4689322.573338483,19,T
1675699005.0545914,298,57405,57405,GPS1_Frame,42.33711216666667,-71.09034,1.05,15.7,327796.13014827785,4689322.628522146,19,T
1675699006.0536098,299,57406,57406,GPS1_Frame,42.33711266666666,-71.09034,1.05,15.7,327796.13151310943,4689322.684043338,19,T
1675699007.0553362,300,57407,57407,GPS1_Frame,42.33711333333334,-71.09034,1.05,15.7,327796.1333328851,4689322.758071596,19,T
1675699008.0585697,301,57408,57408,GPS1_Frame,42.33711366666667,-71.09034016666666,1.05,15.7,327796.12051206565,4689322.795423256,19,T
1675699009.0559323,302,57409,57409,GPS1_Frame,42.33711400000001,-71.09034033333334,1.05,15.7,327796.1076912444,4689322.832774916,19,T
1675699010.0506306,303,57410,57410,GPS1_Frame,42.337114500000006,-71.0903405,1.05,15.8,327796.0953253693,4689322.88863364,19,T
1675699011.0537183,304,57411,57411,GPS1_Frame,42.33711466666667,-71.09034083333333,1.05,15.9,327796.06831889943,4689322.907815766,19,T
1675699012.0528798,305,57412,57412,GPS1_Frame,42.33711466666667,-71.09034100000001,1.05,15.9,327796.05458819034,4689322.908153296,19,T
1675699013.0556686,306,57413,57413,GPS1_Frame,42.337114500000006,-71.09034116666666,1.05,16.0,327796.0404025392,4689322.889983763,19,T
1675699014.054093,307,57414,57414,GPS1_Frame,42.337114500000006,-71.09034116666666,1.05,16.0,327796.0404025392,4689322.889983763,19,T
1675699015.0568945,308,57415,57415,GPS1_Frame,42.33711400000001,-71.09034116666666,1.05,16.0,327796.0390377067,4689322.83446257,19,T
1675699016.0549507,309,57416,57416,GPS1_Frame,42.337113833333326,-71.09034116666666,1.05,15.9,327796.03858276247,4689322.815955504,19,T
1675699017.0548677,310,57417,57417,GPS1_Frame,42.337113833333326,-71.09034116666666,1.05,15.8,327796.03858276247,4689322.815955504,19,T
1675699018.0529609,311,57418,57418,GPS1_Frame,42.33711366666667,-71.09034133333333,1.05,15.8,327796.02439711115,4689322.797785971,19,T
1675699019.0567474,312,57419,57419,GPS1_Frame,42.33711333333334,-71.09034150000001,1.05,15.7,327796.0097565156,4689322.7611093735,19,T
1675699020.0584135,313,57420,57420,GPS1_Frame,42.33711266666666,-71.09034183333333,1.05,15.6,327795.9804753238,4689322.687756176,19,T
1675699021.0576653,314,57421,57421,GPS1_Frame,42.33711216666667,-71.09034183333333,1.05,15.5,327795.97911049094,4689322.632234984,19,T
1675699022.0551214,315,57422,57422,GPS1_Frame,42.33711183333333,-71.09034183333333,1.05,15.4,327795.97820060235,4689322.595220854,19,T
1675699023.0594888,316,57423,57423,GPS1_Frame,42.337111500000006,-71.09034183333333,1.05,15.3,327795.9772907138,4689322.558206726,19,T
1675699024.0581393,317,57424,57424,GPS1_Frame,42.33711166666667,-71.09034199999999,1.05,15.0,327795.96401495044,4689322.577051323,19,T
1675699025.0537386,318,57425,57425,GPS1_Frame,42.337111500000006,-71.09034183333333,1.1,14.8,327795.9772907138,4689322.558206726,19,T
1675699026.0583851,319,57426,57426,GPS1_Frame,42.337111500000006,-71.09034183333333,1.05,14.6,327795.9772907138,4689322.558206726,19,T
